Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment
38,10/8/20,346594.62,0,65.95,3.026,126.4011516,14.313
6,5/27/21,1558817.63,0,68.56,3.789,215.9135136,6.989
2,8/31/22,1831073.97,0,86.69,3.694,221.7078485,6.668
8,10/1/20,878435.12,0,52.95,2.706,213.2400516,6.264
21,7/16/20,615873.48,0,82.58,2.608,211.7248566,8.099
36,7/22/21,331700.19,0,85.56,3.681,218.3530861,7.277
1,10/26/22,1475470.88,0,69.98,3.576,223.0578927,7.138
16,9/10/20,591830.02,1,78.59,2.715,189.4157275,6.849
40,3/12/20,732141.93,0,69.71,3.1,126.6011819,9.561
39,10/8/20,1259159.54,0,70.22,2.613,210.5214667,8.476
40,7/20/22,1071119.34,0,66.68,3.666,138.2610387,4.125
36,12/31/20,374802.96,1,48.51,2.943,212.9920319,8.163
29,2/19/20,944454.08,0,28.41,2.75,131.677,10.564
39,9/23/21,1321083.34,0,83.62,3.789,217.6642968,8.177
43,6/25/20,669855.13,0,93.19,3.199,206.0978755,10.699
31,9/2/21,1386392.56,0,77.27,3.532,214.7934586,7.852
40,10/12/22,995343,0,45.96,3.919,138.6171935,4.225
1,4/27/22,1492157.28,0,74.19,3.827,221.387649,7.199
23,8/3/22,1527554.1,0,91.64,3.613,130.7823516,10.924
14,2/5/20,2150878.38,0,35.95,2.986,181.9774972,8.964
42,2/25/21,613762.73,0,32.67,3.285,133.3787619,8.212
40,6/25/20,861250.88,0,59.42,2.758,132.437,5.336
8,9/30/21,838097.67,0,59.99,3.805,219.6633233,6.425
9,12/9/21,684655.26,0,44.47,3.19,222.6910324,6.024
38,12/30/21,388025.68,1,52.91,3.125,127.3814871,14.18
35,2/24/22,647064.52,0,45.62,3.525,140.3844857,8.764
40,10/19/22,957463.14,0,59.46,3.543,130.1439668,6.141
26,9/30/21,1059647.24,0,66.09,3.485,136.4402,7.775
22,4/23/20,834970.97,0,56.8,2.907,136.3815871,8.433
1,5/7/20,1474724.24,0,74.97,2.745,213.9255494,7.903
30,12/9/21,432692.02,0,52.1,2.808,210.9677219,8.163
36,5/13/21,377022.61,0,75.72,3.897,213.1164624,8.3
42,1/20/22,562994.14,0,54.89,3.64,130.1355161,7.545
32,2/25/21,1180487.52,0,21.17,3.237,195.8128489,8.212
7,12/16/21,595375.73,0,19.16,3.159,196.6908413,8.513
40,1/7/21,857462.25,0,15.75,2.983,137.9521,5.21
45,7/2/20,741797.68,0,86.95,2.969,182.8116506,8.193
30,4/3/21,404685.69,0,74.14,3.609,214.6166467,8.4
9,4/2/20,585089.97,0,59.35,2.879,210.2369749,6.464
42,5/6/21,644212.35,0,73.97,4.172,129.7320323,8.494
33,5/14/20,372355.02,0,76.37,2.845,126.2845484,9.896
11,9/3/20,1225065.72,0,86.63,2.579,213.6106256,7.346
5,4/27/22,389953.9,0,78.83,3.821,221.3794335,5.801
37,9/2/21,523254.82,0,84.84,3.533,213.651687,8.177
3,7/20/22,311346.3,0,83.41,3.287,225.4705784,5.664
23,2/3/22,1420822.35,0,39.38,3.066,130.3596157,12.187
2,2/18/21,1874376.78,0,35.24,3.041,215.8048989,6.836
1,1/6/22,1624065.07,0,55.23,3.26,216.6251593,7.832
30,4/6/22,419250.52,0,70.11,3.641,221.3248418,6.891
36,9/2/21,396857.51,0,87.39,3.523,210.2979005,8.177
41,6/15/22,1118237.8,0,52.99,3.627,197.2188811,6.581
31,1/6/22,1330568.19,0,54.72,3.264,219.5326078,7.057
17,3/2/22,943254.87,0,27.47,3.303,130.4266171,6.403
11,12/10/20,1370290.72,0,48.83,2.748,214.6095541,7.564
7,12/30/21,619164.46,1,18.7,3.139,191.1760105,8.613
31,3/16/22,1328867.63,0,66.09,3.534,222.2154216,6.861
31,2/24/22,1315988.74,0,59.73,3.519,218.9907878,7.557
26,8/5/21,902809.45,0,75.62,3.452,140.2721223,6.735
40,2/10/22,2043190.09,1,33.82,3.651,137.3666784,4.077
25,9/17/20,727467.09,0,70.12,2.804,204.755055,7.856
31,12/10/20,1223858.78,0,56.04,2.893,210.9857295,8.476
6,7/2/20,1750775.36,0,86.5,2.683,212.318259,6.099
17,12/31/20,1726713.2,1,26.92,2.888,127.9871333,6.792
24,7/23/20,1281573.28,0,74.35,2.882,132.5922667,8.411
3,5/7/20,352726.22,0,75.58,2.84,213.5485386,7.346
10,5/7/20,1740559.12,0,72.51,3.188,126.1844,9.597
27,9/24/20,809612.31,0,59.12,2.887,136.7719333,8.099
2,6/3/21,1855643.47,0,82.7,3.609,211.8566863,7.874
22,8/19/21,845899.43,0,70.11,3.87,142.2950319,8.851
17,12/23/21,405163.8,0,24.69,3.232,192.8228195,6.931
39,3/26/20,1319770.91,0,64.61,2.725,210.1955716,8.476
7,1/6/22,631705.96,0,48.64,3.191,219.4088091,6.232
42,7/27/22,511926.13,0,97.47,4.101,130.7195865,7.18
7,6/1/22,554042.27,0,54.64,3.774,197.1138763,8.09
28,3/2/22,1148458.41,0,57.02,4.271,130.6066831,12.187
38,11/5/20,336027.17,0,54.39,2.819,126.4710903,13.575
31,7/20/22,1436819.53,0,86.14,3.297,221.5677233,6.565
20,4/1/21,2108429.98,0,66.24,3.761,208.8550763,7.287
44,7/22/21,356145.01,0,78.39,3.588,129.1846452,6.544
38,8/6/20,372559.43,0,89.02,3.127,126.0847542,14.18
8,2/12/20,868346,1,43.68,2.538,215.4292715,6.213
25,7/8/21,766420.44,0,73.97,3.872,208.4586856,7.274
17,3/19/20,756477.8,0,21.73,2.783,126.6052857,6.865
42,12/2/21,507203.2,0,59.56,3.659,129.8566852,7.874
15,4/30/20,677807.24,0,55.71,3.967,132.9333333,8.18
9,11/4/21,519793.17,0,60.66,3.288,220.1650948,6.333
32,1/7/21,551163.82,0,53.21,3.006,127.4914839,4.077
41,1/2/21,1195559.55,0,31.74,3.116,191.0415341,7.541
20,3/16/22,2207139.5,0,49.1,3.986,213.2351529,6.803
36,2/19/20,470461.63,0,52.76,2.521,209.5950995,8.554
1,1/6/22,1403157.99,0,41.83,3.191,220.4774174,6.133
5,9/7/22,332978.75,1,89.92,3.629,222.1140063,5.603
18,2/10/22,1122426.91,1,51.46,3.672,130.3849774,12.187
43,10/5/22,541602.35,0,74.76,3.82,215.4113297,7.249
22,6/12/21,960374.13,0,70.83,3.871,142.0721368,8.623
19,6/8/22,1552887.17,0,65.49,3.724,138.1277067,8.175
25,11/11/21,659424.65,0,47.43,3.929,207.9984432,7.386
29,10/8/20,1236720.24,0,58.51,2.73,132.8246667,10.409
23,4/27/22,1333413.53,0,63.1,4.292,134.3131627,4.125
41,10/21/21,1359829.84,0,33.65,3.37,195.1624749,6.252
2,7/27/22,1964262.26,0,84.47,3.787,222.3556183,6.903
33,5/20/21,226702.36,0,78.47,4.1,129.0755484,8.687
12,9/21/22,577386.67,0,87.97,4.125,131.0173333,10.196
13,10/22/20,2245813.63,0,44.25,2.936,132.7817036,5.777
36,1/27/22,305416.01,0,40.59,3.29,219.0202226,7.244
14,3/25/21,2224514.87,0,49.17,3.17,186.8602,8.529
6,4/6/22,1551029.41,0,67.51,3.801,220.9488433,6.989
5,10/8/20,305634.45,0,71.74,2.633,213.655213,6.468
17,11/12/20,793137.3,0,25.66,2.844,126.6011039,6.885
40,7/13/22,980927.82,0,78.5,3.551,139.703,4.156
24,2/26/20,1109065.37,0,33.83,2.833,135.6870521,8.282
11,6/8/22,1342303.16,0,86.15,3.417,222.5512653,6.965
32,5/28/20,1050604.19,0,78.06,2.869,189.6707885,8.464
28,1/28/21,1239914.6,0,22.24,3.35,133.3700169,9.262
42,4/20/22,659785.17,0,78.14,4.15,131.1073333,11.627
8,9/16/21,826113.45,0,74.24,3.523,219.4646183,6.225
11,8/13/20,1382439.95,0,82,2.619,215.1249835,7.346
41,5/13/21,1144584.61,0,44.99,3.955,192.8132081,7.931
16,8/3/22,419337.94,0,59.3,3.735,197.658432,6.169
2,2/24/22,1852763.61,0,40.13,3.799,224.2463564,6.133
10,6/10/21,1872612.08,0,95.74,3.811,129.0568097,8.565
34,2/25/21,1871108.37,0,25.76,3.47,129.092709,10.398
25,7/23/20,708075.94,0,72.42,2.705,204.6850754,7.527
5,10/8/20,381661.12,0,64.99,2.783,211.4831694,6.465
37,6/17/21,573144.1,0,80.1,3.571,214.0204234,8.36
25,2/19/20,866487.57,0,31.34,2.746,204.73027,8.137
37,3/2/22,559861.27,0,56.21,3.709,219.5343341,7.244
26,8/27/20,1129786.77,0,75.88,2.772,132.6647871,8.099
17,7/23/20,1330661.94,0,84.17,2.915,126.5121833,6.965
4,1/21/21,2201393.86,0,34.45,3.322,129.8325333,6.41
34,7/27/22,913353.47,0,76.17,3.358,130.7195806,9.017
1,1/13/22,1761337.69,0,43.77,3.266,220.4258886,7.057
27,8/27/20,1747740.9,0,67.11,2.776,136.5266129,8.099
16,12/3/20,591420.58,0,26.82,2.742,190.9741984,6.986
31,4/8/21,1227136.61,0,38.4,3.545,212.4716656,8.563
39,1/27/22,1452108.02,0,53.41,3.015,219.5503333,7.446
38,6/18/20,357313.55,0,94.84,3.1,126.064,14.18
15,6/8/22,646445.07,0,53.83,3.885,138.1136,8.19
43,4/20/22,648768.24,0,59.74,3.857,213.1170816,10.28
39,6/8/22,1585782.58,0,86.15,3.663,221.2491231,6.891
21,8/19/21,714084.42,0,84.76,3.554,215.4534637,7.852
45,12/16/21,1769601.55,0,38.11,3.439,186.8229895,8.523
26,7/30/20,1064383.71,0,79.85,2.82,132.5662993,8.099
16,12/17/20,617097.66,0,22.32,2.918,191.9257501,6.187
12,7/15/21,926633.97,0,85,3.97,129.0338007,13.531
38,10/14/21,431752.31,0,65.85,3.986,129.7856452,12.89
44,12/10/20,287863.22,0,42.05,2.848,126.6874,7.795
6,8/20/20,1620610.96,0,80.8,2.669,212.6184918,6.099
9,6/8/22,562173.89,0,86.68,3.446,225.4414893,5.689
17,1/20/22,879785.05,0,14.35,3.1,132.7783594,8.231
23,5/7/20,1303543.9,0,55.83,2.992,132.1687742,5.435
5,10/7/21,356911.33,0,47.01,3.285,212.5110755,6.334
6,11/26/20,2217036.13,1,58.57,2.73,211.9861405,7.058
32,2/11/21,1158529.51,0,31.47,3.032,195.8221085,8.252
12,4/27/22,1209635.93,0,42.2,4.156,137.8265667,11.627
41,1/20/22,1326003.93,0,22.86,3.067,196.7741685,6.089
37,3/4/21,519280.8,0,36.73,2.968,211.2536613,8.368
40,8/26/21,948068.03,0,69.55,3.724,139.30329,4.784
9,10/8/20,596041.53,0,68.78,2.716,215.4892931,6.56
16,8/17/22,1038996.23,0,55.61,3.869,138.2738877,8.962
36,5/20/21,412367.91,0,72.58,3.879,214.1255306,8.3
8,8/3/22,975858.35,0,76.01,3.66,225.9003929,5.277
15,4/23/20,1441899.79,0,45.44,2.993,132.9748387,8.185
15,1/27/22,556834.25,0,38.3,3.02,136.4111196,7.943
15,8/24/22,645307.87,0,85.95,3.733,130.7830613,8.17
43,4/1/21,596537.51,0,65.3,3.524,200.2997207,10.521
20,12/24/20,1169542.85,0,27.71,3.13,132.6775416,5.187
30,10/15/20,441255.3,0,65.27,2.72,211.8807109,8.163
32,11/11/21,1108860.74,0,43.55,3.661,191.4637657,8.595
15,4/13/22,568510.63,0,43.11,4.124,137.9605,8.156
27,10/12/22,1819324.87,0,59.02,4.16,142.7077067,8.235
14,3/2/22,2002612.26,0,59.73,3.846,191.3038397,8.424
9,5/13/21,349035.99,0,78.62,3.999,219.3088552,6.484
28,9/14/22,1103148.74,0,81.59,3.749,130.5153803,10.926
33,2/26/20,261514.04,0,59.66,2.521,126.4062857,10.115
16,11/11/21,544167.3,0,26.57,3.506,195.6806614,6.619
2,5/21/20,1934797.6,0,79.91,2.856,211.1766574,8.896
6,2/3/22,1522638.02,0,61.8,3.51,224.9528861,6.658
9,8/24/22,547269.74,0,73.65,3.566,225.060626,5.277
23,3/2/22,976984.59,0,32.56,3.66,137.7371935,4.261
29,8/6/20,511013.05,0,72.34,2.792,132.6030925,10.416
12,10/19/22,863516.5,0,72.65,4.459,221.1084414,6.193
17,11/18/21,887494.45,0,27.8,3.366,129.9447,6.716
43,10/19/22,665772.73,0,54.63,3.949,211.1978716,9.241
25,6/17/21,712255.4,0,72.59,3.822,208.256764,7.287
4,12/24/20,2947166.68,0,38.17,3.156,126.6434,8.129
26,9/7/22,1288991.02,1,82.7,3.621,221.9183742,6.565
40,9/3/20,987450.2,0,77.22,2.728,132.7313871,5.725
7,8/19/21,653441.08,0,62.65,3.594,194.0185308,8.622
9,6/22/22,577645.09,0,84.04,3.356,225.9982436,5.689
11,8/26/21,1264310.44,0,90.5,3.501,217.79282,7.552
4,7/9/20,2020534.8,0,76.43,2.701,126.1319429,7.992
45,7/15/21,714706.61,0,65.99,3.747,192.8065641,8.625
5,1/7/21,349461.35,0,44.42,2.943,214.7922309,6.416
37,4/16/20,434914.84,0,78.77,2.805,200.0305286,8.464
24,3/30/22,1868608.68,0,36.8,3.951,137.7261935,8.659
15,3/11/21,541282.23,0,26.36,3.495,133.7664429,7.771
14,6/10/21,2187344.08,0,71.22,3.581,185.6317933,8.521
36,9/24/20,375642.88,0,63.02,2.728,210.234053,8.36
21,4/20/22,768310.71,0,67.19,3.886,221.3428693,7.193
17,7/23/20,876214.17,0,65.91,2.828,126.1704482,6.697
16,1/7/21,1258436.19,0,18,3.205,133.1030667,5.774
23,4/30/20,1425745.22,0,49.99,3.826,131.9683677,5.287
21,7/27/22,729747.63,0,86.91,3.377,221.5339093,6.565
10,2/24/22,1710208.73,0,48.02,3.255,138.3528965,7.445
7,6/18/20,584268.94,0,62.66,2.608,189.4702574,8.963
4,5/14/20,2107439.99,0,76.1,2.776,126.2803709,7.906
18,7/8/21,2001116.13,0,78.49,3.617,128.2395,6.625
34,11/26/20,968062.69,1,56.47,2.736,126.6462667,10.11
40,2/3/22,990499.64,0,34.98,3.049,137.9564104,4.261
26,5/7/20,1803940.79,0,66.73,2.906,132.012,8.435
35,3/26/20,1204332.71,0,34.16,2.732,135.6137129,9.262
45,11/5/20,880652.35,0,43.91,2.821,182.6616077,8.724
43,1/13/22,674245.71,0,54.54,3.555,215.7024615,9.653
20,7/6/22,2018805.92,0,72.8,3.646,214.2501485,7.285
29,8/26/21,670945.03,0,77.3,3.933,136.3031222,9.989
12,5/13/21,885779.22,0,70.48,4.046,128.9790667,13.736
42,9/14/22,507447.93,0,81.18,4.137,131.2276667,7.403
31,12/31/20,1179732.79,1,45.46,2.943,211.2533806,7.538
4,11/5/20,2020139.72,0,48.73,2.729,126.5772645,7.127
42,8/12/21,508080.91,0,85.47,3.787,129.6015526,8.257
2,7/15/21,1727115.23,0,88.84,3.694,215.1009676,7.672
35,5/4/22,536545.99,0,72.42,3.719,222.6277596,6.683
18,9/17/20,1029258.57,0,71.87,2.826,132.6244579,9.345
23,9/28/22,1411475.64,0,67.73,3.806,138.2112333,4.156
10,3/30/22,1816129.54,0,69.28,4.025,131.7263333,7.343
20,7/29/21,2010102.39,0,76.18,3.818,208.8386648,7.287
45,11/26/20,822165.33,1,59.97,3.18,182.8962873,8.924
23,1/20/22,1369149.95,0,38.85,3.548,136.7578965,4.261
11,10/1/20,1380159.72,0,61.16,2.812,212.2103103,7.735
17,5/18/22,922768.37,0,54.36,4.048,131.0882226,6.926
25,4/20/22,766479.01,0,55.98,4.037,214.1650514,7.239
30,10/12/22,431459.06,0,60.26,4.298,220.1478348,7.143
20,3/23/22,2349912.6,0,62.27,4.218,214.1453214,7.139
12,1/7/21,986171.17,0,43.79,2.857,127.3364,13.333
6,8/27/20,1529329.59,0,84.66,2.632,213.7664001,6.388
30,10/28/21,424074.14,0,61.03,3.392,211.8421328,7.241
6,11/11/21,1371018.99,0,64.33,3.352,219.1350364,7.482
19,10/28/21,1449358.99,0,41.22,3.567,136.9871919,7.595
16,1/20/22,1374190.98,0,42.44,3.747,130.2295161,5.907
10,6/22/22,1033501.22,0,83.43,4.005,130.8883313,11.627
17,10/12/22,931914.35,0,41.84,4.003,138.9306774,7.343
8,3/4/21,851335.21,0,41.52,3.438,216.4474025,6.335
28,8/6/20,1076940.04,0,75.18,2.864,132.7616284,9.341
8,9/23/21,846983.78,0,78.69,3.467,219.9988643,6.425
31,4/27/22,1314577.22,0,66.78,3.814,221.4883691,6.891
23,10/7/21,1463455.09,0,54.32,3.693,136.498159,4.781
30,2/26/20,350638.29,0,53.16,2.911,210.3151583,8.366
40,9/2/21,979812.24,0,53.73,3.771,136.240006,4.554
23,6/10/21,1409142.97,0,69.52,3.922,135.8825,4.781
31,7/2/20,1387368.64,0,83.36,2.567,211.1196657,8.029
7,4/15/21,509805.42,0,53.64,3.763,192.9149337,8.595
29,9/30/21,500707.63,0,73.66,3.523,136.8330968,9.868
43,3/23/22,615156.64,0,63.9,3.787,213.3012656,9.653
8,10/26/22,926266.47,0,63.76,3.57,226.9215484,5.425
29,7/2/20,514956.39,0,67.19,2.616,132.774215,10.409
33,2/19/20,248033.48,0,55.71,2.667,126.6072655,10.115
39,5/25/22,529441.64,0,82.55,3.491,220.6341012,6.123
39,3/5/20,1394914.09,0,54.3,2.688,210.4637667,8.376
28,7/27/22,1136433.55,0,95.57,4.064,130.7195806,10.127
35,6/24/21,1095718.01,0,75.59,3.544,140.409197,8.635
34,6/11/20,910869.63,0,74.4,2.714,126.1312,9.493
20,3/25/21,1984968.52,0,47.83,3.511,207.8930665,7.343
13,2/26/20,1986979.43,0,30.96,2.665,126.5732857,8.316
17,1/21/21,1451051.54,0,30.49,3.202,136.8434129,7.826
13,9/21/22,2023722.22,0,58.34,3.639,130.8396411,5.765
28,7/1/21,1169845.43,0,95.45,3.743,129.2258,13.503
21,10/5/22,777098.83,0,70.5,3.62,221.341639,6.874
20,8/20/20,1977486.31,0,77.45,2.963,132.6511226,5.526
29,6/10/21,461716.01,0,70.94,3.8,135.0838387,9.569
41,4/8/21,1116453.57,0,36.44,3.532,192.9550308,6.609
44,10/21/21,290039.78,0,50.53,3.565,129.8145806,6.212
15,8/20/20,573581.7,0,65.04,2.711,132.7943671,8.099
31,1/6/22,1397401.04,0,38.34,3.007,195.5553759,6.232
41,5/4/22,1191459.24,0,48.79,3.961,197.8221335,6.561
5,10/29/20,286514.39,0,68.56,2.722,214.7213023,6.464
45,8/20/20,701584.44,0,79.36,2.864,182.6299824,8.743
11,8/31/22,1340748.07,0,88.81,3.835,221.9612963,6.568
37,10/5/22,974795.09,0,45.9,3.825,141.1716803,8.839
2,2/24/22,1722162.06,0,50.33,3.558,220.3444742,7.057
39,8/12/21,1319037.83,0,89.99,3.643,213.4215571,8.177
29,8/13/20,475470.88,0,79.06,2.801,132.594,10.409
23,4/2/20,1244172.51,0,44.91,3.102,132.5934333,4.261
7,8/24/22,595397.15,0,80.09,3.521,222.6149874,5.968
39,4/1/21,1441758.04,0,85.09,3.544,214.537113,8.577
18,8/6/20,1211232.26,0,79.05,3.024,132.3145486,9.346
5,12/2/21,295808.52,0,54.91,3.459,218.291026,6.551
6,8/20/20,1539023.41,0,87.99,2.624,213.7026954,7.348
33,3/5/20,309397.34,0,52.89,2.684,126.0752857,10.115
40,4/20/22,1020973.92,0,66.13,4.186,138.9195333,4.15
39,12/10/20,1740111.34,0,20.84,2.843,135.6913049,9.067
35,11/18/21,1392542.62,0,57.11,3.567,216.5406434,7.741
43,1/27/22,668373.49,0,53.85,3.557,211.4703311,9.051
21,2/10/22,706270.7,1,45.18,3.309,219.7477502,7.057
32,9/3/20,1171901.17,0,90.27,2.977,126.1108323,14.18
23,9/14/22,1479737.23,0,69.15,4.085,138.5721667,4.185
38,8/24/22,417229.1,0,85.02,4.155,130.8362667,10.926
45,2/4/21,880160.85,0,21.79,3.201,182.8324199,8.549
35,10/26/22,912327.61,0,72.91,3.591,142.1659745,8.876
1,3/16/22,1494457.47,0,69.55,3.754,221.5320222,7.143
16,11/25/21,2516188.39,1,56.9,3.206,129.4366,6.86
21,9/30/21,764054.78,0,66,3.806,214.4539434,7.987
38,10/12/22,438100.1,0,86.55,4.046,131.1116323,11.627
34,5/28/20,900652.19,0,52,2.87,126.5802857,9.593
33,6/17/21,239998.39,0,79.74,3.747,129.9157,8.687
18,4/22/21,1080345.43,0,53.48,3.573,135.3079355,8.975
10,9/30/21,1046106.57,0,88.48,3.696,129.1035333,8.257
6,8/27/20,1366911.92,0,87.86,2.623,212.1939975,6.996
2,5/4/22,1768130.69,0,79.41,3.746,221.1138718,6.891
25,7/16/20,655496.05,0,73.41,2.983,204.3506186,7.584
33,2/5/20,257692.14,0,29.51,2.555,126.4040855,10.115
28,10/8/20,1139276.91,0,87.08,3.014,126.3313506,14.313
23,8/17/22,1246949.59,0,64.64,4.008,138.7689667,4.125
7,10/28/21,598332.93,0,36.83,3.341,195.7519418,8.513
9,7/1/21,594844.42,0,87.86,3.424,219.6860137,6.404
13,3/16/22,2092902.06,0,46.39,3.956,131.4237333,5.865
30,11/25/21,336883.78,1,58.71,3.407,126.064,7.744
3,1/6/22,496333.13,0,40.3,3.888,223.349248,6.839
22,12/23/21,1516903.56,0,35.47,3.466,140.4937855,7.706
20,4/1/21,2139356.44,0,64.3,3.541,208.3894352,7.287
9,6/4/20,554741.62,0,80.2,2.602,219.6146349,6.464
4,11/19/20,2083567.5,0,47.55,2.715,126.7462645,7.127
39,2/25/21,1435163.3,0,67.24,3.469,214.0648668,8.395
7,8/6/20,1734646.48,0,73.07,2.692,182.8399868,8.899
40,8/31/22,1030108.39,0,69.26,3.624,138.2950921,4.156
5,9/17/20,335576.55,0,85.1,2.542,214.6847406,6.473
9,8/19/21,510879.26,0,88,3.574,218.686037,6.405
36,3/9/22,315546.66,0,67.77,3.64,219.1199711,7.144
43,7/20/22,445076.92,0,80.15,3.412,213.2222252,9.685
40,5/18/22,1045098.83,0,59.11,3.642,138.5761931,4.521
9,10/29/20,519087.71,0,61.55,2.692,214.9160295,6.58
39,8/19/21,516611.62,0,89.03,3.654,217.1209372,8.464
21,3/2/22,678536.94,0,57.3,3.715,220.5271115,7.057
43,9/28/22,712440.26,0,78.62,3.666,214.4255796,9.285
26,7/20/22,759302.01,0,75.96,3.65,220.7317187,6.621
19,6/18/20,1476925.4,0,62.2,2.959,132.4376,8.059
11,7/1/21,1305576.2,0,87.07,3.52,217.5866446,7.567
17,3/2/22,941255.24,0,30.24,3.684,137.5238939,7.403
19,7/1/21,1459642.39,0,77.79,3.548,139.6633,7.866
4,10/28/21,2005784.58,0,62.81,3.362,129.3301,6.643
30,9/9/21,414440.94,1,79.39,3.566,219.2273209,7.441
2,9/24/20,1867545.41,0,83.51,2.623,211.0557399,8.099
5,4/16/20,377954.19,0,65.91,2.794,210.9931824,6.465
29,7/22/21,322073.32,0,89.11,3.531,135.1938387,9.44
44,12/31/20,250391.01,1,48.43,2.648,126.0845384,6.275
19,1/28/21,1438746.63,0,28.41,3.127,132.8932281,7.866
17,11/5/20,870076.44,0,49.49,2.879,126.3966452,6.987
4,5/28/20,2137106.61,0,74.17,2.725,126.2091333,7.926
20,7/1/21,1989858.83,0,82.38,3.797,208.3864925,7.274
2,11/18/21,1689318.06,0,64.4,3.29,217.171596,7.851
9,9/14/22,514536.34,0,78.49,3.785,225.5641835,5.569
17,6/10/21,486879.06,0,68.81,3.944,129.1195,8.754
11,3/16/22,1319721.87,0,56.27,3.955,224.0159798,7.193
39,9/7/22,1575500.04,1,74.85,3.736,218.696049,7.274
45,8/3/22,720999.12,0,76.93,3.847,191.2296855,8.684
40,2/18/21,749724.74,0,24.52,3.263,133.3651729,5.114
45,4/1/21,721129.75,0,70.42,3.821,185.6897908,8.525
17,9/17/20,1714939.74,0,67.16,2.819,126.1912357,6.697
8,8/20/20,813610.29,0,70.21,2.709,214.5445706,6.415
42,10/1/20,533294.48,0,65.31,3.743,126.27565,9.803
30,5/21/20,419726.6,0,77.64,2.926,211.5778345,8.193
8,4/15/21,788513.2,0,66.28,3.745,214.5127007,6.439
12,11/12/20,1173785.53,0,66.21,3.175,126.3860667,14.083
8,8/17/22,949891.18,0,83.77,3.575,225.2827579,5.404
27,9/21/22,1534299.43,0,63.52,4.021,142.5653068,8.259
40,9/9/21,951848.32,1,18.68,3.51,136.3686129,4.544
12,9/30/21,816142.86,0,89.47,3.785,129.1009712,13.503
15,12/17/20,668691.6,0,34.03,3.341,132.5904637,8.067
15,7/1/21,508680.84,0,66.39,3.797,135.566472,7.561
38,9/7/22,336172.45,1,89.63,4.124,130.7545481,10.926
9,12/17/20,468260.27,0,37.38,2.783,214.8792805,6.537
15,11/4/21,553976.99,0,36.11,3.735,133.4771613,7.791
31,3/4/21,1348807.78,0,41.36,2.92,211.3248796,8.099
15,9/28/22,658776.56,0,72.96,3.967,142.2939371,8.839
32,3/30/22,1100834.81,0,39.24,3.756,191.3104434,8.899
10,8/17/22,1905784.92,0,85.09,4.101,130.7566677,7.565
45,7/2/20,702253.11,0,79.42,2.884,182.5470593,8.899
12,5/6/21,876132.73,0,89.02,3.796,129.0406385,13.534
43,7/29/21,585984.69,0,81.32,3.581,207.1815455,10.641
27,7/30/20,1170459.53,0,75.31,2.935,132.5245884,7.412
14,3/12/20,2110915.65,0,35.79,2.814,181.0719672,8.992
12,5/27/21,1176606.23,0,76.24,4.163,194.8785664,8.332
37,6/3/21,507700.07,0,70.87,3.469,212.801601,8.3
18,11/11/21,956434.75,0,37.09,3.603,136.436609,8.475
38,12/16/21,1430169.8,0,37.07,3.281,129.48,12.891
28,10/14/21,1240539.92,0,62.86,3.53,129.2957774,12.89
38,5/14/20,472338.82,0,56.41,3.181,126.2041355,14.099
30,3/2/22,400251.09,0,61.14,3.741,220.4908818,6.841
24,5/4/22,1499395.59,0,59.4,4.055,138.1683,8.953
29,5/11/22,522979.86,0,64.3,4.007,138.1802,9.14
3,12/3/20,363458.66,0,50.95,2.717,214.9313302,7.564
15,9/7/22,547586.98,1,62.8,4.039,138.1171375,8.193
42,1/28/21,907657.48,0,42.09,3.014,127.4934806,8.257
2,5/18/22,1931014.5,0,74.47,3.636,221.3833119,5.801
11,3/5/20,1361805.33,0,63.11,2.792,212.5062742,8.193
38,7/13/22,446469.74,0,84.72,3.256,130.643103,10.926
4,4/16/20,2259420.8,0,67.35,2.794,126.5483048,8.899
29,2/3/22,485961.18,0,43.29,3.843,137.2231935,7.967
9,2/10/22,483645.48,1,40.73,3.822,220.2448967,4.077
23,3/5/20,1159374.46,0,37.55,2.939,135.7324,5.187
21,10/21/21,999081.95,0,45.65,3.389,217.0158269,7.441
9,6/1/22,525734.44,0,84.97,3.491,225.412829,5.277
36,8/13/20,358473.53,0,74.32,2.937,211.2238682,8.099
40,10/14/21,1022356.66,0,66.06,3.903,134.4951687,4.111
24,10/1/20,1317039,0,65.63,2.817,132.7648,8.271
37,5/13/21,536097.49,0,67.42,3.829,214.5873669,8.177
16,8/31/22,496363.43,0,65.66,3.638,198.5307,6.565
22,12/10/20,744275.34,0,34.97,3.237,136.7334019,10.524
30,3/30/22,424257.82,0,75.28,3.851,221.6409767,7.053
10,11/18/21,1765023.15,0,59.32,3.587,127.8278323,8.424
42,5/14/20,476142.32,0,67.63,3.835,126.1806432,9.524
12,2/4/21,1138496.15,0,52.79,2.753,210.2792492,8.523
28,5/25/22,1040014.44,0,83.87,4.193,131.0133026,11.627
9,2/3/22,628485.43,0,61.64,3.33,225.4279099,5.804
25,9/7/22,679985.63,1,64.67,3.929,216.6389495,7.684
39,10/5/22,1467740.89,0,57.85,3.87,213.7016295,6.553
32,3/11/21,1157669.95,0,34.58,3.29,192.2232579,8.518
24,11/12/20,1559822.06,0,46.55,3.076,132.8216667,8.232
37,6/3/21,547743.65,0,84.19,3.617,214.7385412,8.177
